experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	123 	Hubert 	 T1T2 	 0 	8 	K 	K 	1.0 	0.0 	13 	C 	C 	1.0 	0.0 	0
main	124 	Hubert 	 T1T2 	 0 	10 	Z 	Z 	1.0 	0.0 	12 	H 	H 	1.0 	0.0 	0
main	125 	Hubert 	 T1T2 	 0 	6 	L 	L 	1.0 	0.0 	14 	A 	A 	1.0 	0.0 	0
main	126 	Hubert 	 T1T2 	 0 	8 	Q 	Q 	1.0 	0.0 	10 	G 	B 	0.0 	-6.0 	0
main	127 	Hubert 	 T1T2 	 0 	9 	I 	J 	0.0 	-2.0 	11 	Q 	W 	0.0 	-3.0 	0
main	128 	Hubert 	 T1T2 	 0 	10 	Y 	P 	0.0 	1.0 	15 	L 	W 	0.0 	-6.0 	0
main	129 	Hubert 	 T1T2 	 0 	10 	X 	T 	0.0 	1.0 	12 	L 	X 	0.0 	-2.0 	0
main	130 	Hubert 	 T1T2 	 0 	7 	N 	P 	0.0 	1.0 	8 	P 	P 	1.0 	0.0 	0
main	131 	Hubert 	 T1T2 	 0 	9 	Y 	Y 	1.0 	0.0 	19 	R 	R 	1.0 	0.0 	0
main	132 	Hubert 	 T1T2 	 0 	7 	Z 	Z 	1.0 	0.0 	17 	X 	X 	1.0 	0.0 	0
main	133 	Hubert 	 T1T2 	 0 	9 	F 	F 	1.0 	0.0 	10 	I 	I 	1.0 	0.0 	0
main	134 	Hubert 	 T1T2 	 0 	8 	I 	I 	1.0 	0.0 	18 	R 	R 	1.0 	0.0 	0
main	135 	Hubert 	 T1T2 	 0 	10 	M 	M 	1.0 	0.0 	18 	I 	N 	0.0 	1.0 	0
main	136 	Hubert 	 T1T2 	 0 	10 	U 	W 	0.0 	-1.0 	11 	E 	U 	0.0 	-1.0 	0
main	137 	Hubert 	 T1T2 	 0 	8 	Z 	Z 	1.0 	0.0 	13 	N 	J 	0.0 	1.0 	0
main	138 	Hubert 	 T1T2 	 0 	10 	M 	M 	1.0 	0.0 	20 	I 	I 	1.0 	0.0 	0
main	139 	Hubert 	 T1T2 	 0 	7 	H 	J 	0.0 	1.0 	12 	I 	Q 	0.0 	1.0 	0
main	140 	Hubert 	 T1T2 	 0 	7 	Z 	Z 	1.0 	0.0 	9 	A 	E 	0.0 	1.0 	0
main	141 	Hubert 	 T1T2 	 0 	6 	A 	A 	1.0 	0.0 	8 	M 	D 	0.0 	1.0 	0
main	142 	Hubert 	 T1T2 	 0 	6 	J 	J 	1.0 	0.0 	16 	X 	X 	1.0 	0.0 	0
main	143 	Hubert 	 T1T2 	 0 	8 	U 	W 	0.0 	1.0 	9 	W 	U 	0.0 	-1.0 	0
main	144 	Hubert 	 T1T2 	 0 	6 	Z 	Z 	1.0 	0.0 	7 	T 	T 	1.0 	0.0 	0
main	145 	Hubert 	 T1T2 	 0 	9 	Z 	Z 	1.0 	0.0 	14 	L 	B 	0.0 	-6.0 	0
main	146 	Hubert 	 T1T2 	 0 	6 	U 	U 	1.0 	0.0 	11 	S 	S 	1.0 	0.0 	0
main	147 	Hubert 	 T1T2 	 0 	9 	D 	D 	1.0 	0.0 	17 	G 	G 	1.0 	0.0 	0
main	148 	Hubert 	 T1T2 	 0 	7 	B 	B 	1.0 	0.0 	15 	M 	K 	0.0 	1.0 	0
main	149 	Hubert 	 T1T2 	 0 	8 	S 	S 	1.0 	0.0 	16 	Q 	Q 	1.0 	0.0 	0
main	150 	Hubert 	 T1T2 	 0 	6 	R 	W 	0.0 	1.0 	8 	C 	R 	0.0 	-2.0 	0
main	151 	Hubert 	 T1T2 	 0 	8 	U 	U 	1.0 	0.0 	16 	F 	F 	1.0 	0.0 	0
main	152 	Hubert 	 T1T2 	 0 	9 	U 	J 	0.0 	-1.0 	10 	X 	U 	0.0 	-1.0 	0
main	153 	Hubert 	 T1T2 	 0 	7 	G 	G 	1.0 	0.0 	17 	H 	M 	0.0 	1.0 	0
main	154 	Hubert 	 T1T2 	 0 	7 	S 	S 	1.0 	0.0 	15 	W 	W 	1.0 	0.0 	0
main	155 	Hubert 	 T1T2 	 0 	8 	G 	G 	1.0 	0.0 	10 	U 	O 	0.0 	-1.0 	0
main	156 	Hubert 	 T1T2 	 0 	10 	D 	D 	1.0 	0.0 	18 	E 	E 	1.0 	0.0 	0
main	157 	Hubert 	 T1T2 	 0 	7 	H 	U 	0.0 	5.0 	9 	J 	R 	0.0 	-1.0 	0
main	158 	Hubert 	 T1T2 	 0 	6 	U 	W 	0.0 	1.0 	11 	Y 	I 	0.0 	1.0 	0
main	159 	Hubert 	 T1T2 	 0 	7 	U 	F 	0.0 	1.0 	8 	F 	U 	0.0 	-1.0 	0
main	160 	Hubert 	 T1T2 	 0 	9 	F 	F 	1.0 	0.0 	19 	A 	A 	1.0 	0.0 	0
main	161 	Hubert 	 T1T2 	 0 	8 	V 	V 	1.0 	0.0 	13 	R 	B 	0.0 	2.0 	0
main	162 	Hubert 	 T1T2 	 0 	7 	B 	B 	1.0 	0.0 	12 	S 	R 	0.0 	1.0 	0
main	163 	Hubert 	 T1T2 	 0 	6 	R 	R 	1.0 	0.0 	7 	N 	X 	0.0 	1.0 	0
main	164 	Hubert 	 T1T2 	 0 	10 	Y 	Y 	1.0 	0.0 	15 	P 	P 	1.0 	0.0 	0
main	165 	Hubert 	 T1T2 	 0 	9 	Y 	N 	0.0 	1.0 	14 	E 	B 	0.0 	1.0 	0
main	166 	Hubert 	 T1T2 	 0 	10 	Z 	F 	0.0 	1.0 	11 	F 	X 	0.0 	2.0 	0
main	167 	Hubert 	 T1T2 	 0 	6 	X 	X 	1.0 	0.0 	16 	S 	S 	1.0 	0.0 	0
main	168 	Hubert 	 T1T2 	 0 	8 	C 	C 	1.0 	0.0 	9 	U 	U 	1.0 	0.0 	0
main	169 	Hubert 	 T1T2 	 0 	10 	A 	X 	0.0 	1.0 	20 	H 	F 	0.0 	1.0 	0
main	170 	Hubert 	 T1T2 	 0 	8 	U 	V 	0.0 	11.0 	18 	P 	F 	0.0 	-2.0 	0
main	171 	Hubert 	 T1T2 	 0 	6 	E 	W 	0.0 	1.0 	14 	H 	G 	0.0 	1.0 	0
main	172 	Hubert 	 T1T2 	 0 	10 	E 	S 	0.0 	1.0 	12 	A 	Y 	0.0 	8.0 	0
main	173 	Hubert 	 T1T2 	 0 	9 	H 	U 	0.0 	1.0 	11 	J 	F 	0.0 	10.0 	0
main	174 	Hubert 	 T1T2 	 0 	9 	A 	S 	0.0 	1.0 	17 	U 	F 	0.0 	2.0 	0
main	175 	Hubert 	 T1T2 	 0 	10 	P 	B 	0.0 	1.0 	18 	N 	G 	0.0 	-6.0 	0
main	176 	Hubert 	 T1T2 	 0 	6 	D 	D 	1.0 	0.0 	14 	T 	K 	0.0 	1.0 	0
main	177 	Hubert 	 T1T2 	 0 	8 	G 	G 	1.0 	0.0 	13 	C 	V 	0.0 	1.0 	0
main	178 	Hubert 	 T1T2 	 0 	8 	Q 	R 	0.0 	-1.0 	10 	O 	G 	0.0 	-6.0 	0
main	179 	Hubert 	 T1T2 	 0 	9 	W 	F 	0.0 	12.0 	17 	R 	R 	1.0 	0.0 	0
main	180 	Hubert 	 T1T2 	 0 	10 	J 	N 	0.0 	-1.0 	20 	L 	Z 	0.0 	1.0 	0
main	181 	Hubert 	 T1T2 	 0 	7 	Q 	D 	0.0 	1.0 	8 	D 	G 	0.0 	-6.0 	0
main	182 	Hubert 	 T1T2 	 0 	6 	Y 	Z 	0.0 	1.0 	11 	J 	F 	0.0 	2.0 	0
main	183 	Hubert 	 T1T2 	 0 	7 	G 	G 	1.0 	0.0 	15 	Q 	B 	0.0 	1.0 	0
main	184 	Hubert 	 T1T2 	 0 	10 	Q 	E 	0.0 	-5.0 	11 	Y 	Q 	0.0 	-1.0 	0
main	185 	Hubert 	 T1T2 	 0 	7 	G 	G 	1.0 	0.0 	9 	D 	L 	0.0 	15.0 	0
main	186 	Hubert 	 T1T2 	 0 	8 	L 	Z 	0.0 	1.0 	9 	Z 	J 	0.0 	8.0 	0
main	187 	Hubert 	 T1T2 	 0 	8 	T 	T 	1.0 	0.0 	18 	F 	F 	1.0 	0.0 	0
main	188 	Hubert 	 T1T2 	 0 	6 	I 	S 	0.0 	1.0 	7 	S 	F 	0.0 	1.0 	0
main	189 	Hubert 	 T1T2 	 0 	8 	P 	P 	1.0 	0.0 	16 	E 	E 	1.0 	0.0 	0
main	190 	Hubert 	 T1T2 	 0 	7 	U 	U 	1.0 	0.0 	12 	T 	W 	0.0 	1.0 	0
main	191 	Hubert 	 T1T2 	 0 	10 	M 	P 	0.0 	-2.0 	12 	I 	W 	0.0 	-7.0 	0
main	192 	Hubert 	 T1T2 	 0 	9 	O 	Q 	0.0 	-1.0 	19 	R 	R 	1.0 	0.0 	0
main	193 	Hubert 	 T1T2 	 0 	7 	T 	T 	1.0 	0.0 	17 	Z 	E 	0.0 	1.0 	0
main	194 	Hubert 	 T1T2 	 0 	6 	C 	S 	0.0 	1.0 	16 	V 	Y 	0.0 	2.0 	0
main	195 	Hubert 	 T1T2 	 0 	6 	U 	S 	0.0 	1.0 	8 	Z 	B 	0.0 	17.0 	0
main	196 	Hubert 	 T1T2 	 0 	10 	R 	R 	1.0 	0.0 	15 	H 	Q 	0.0 	1.0 	0
main	197 	Hubert 	 T1T2 	 0 	9 	Q 	Q 	1.0 	0.0 	14 	E 	Y 	0.0 	2.0 	0
main	198 	Hubert 	 T1T2 	 0 	9 	V 	W 	0.0 	-1.0 	10 	K 	Y 	0.0 	-8.0 	0
main	199 	Hubert 	 T1T2 	 0 	9 	J 	J 	1.0 	0.0 	11 	N 	B 	0.0 	13.0 	0
