experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	135 	zyl 	 T1T2 	 0 	10 	R 	R 	1.0 	0.0 	20 	L 	M 	0.0 	-1.0 	0
main	136 	zyl 	 T1T2 	 0 	9 	P 	P 	1.0 	0.0 	17 	Z 	Z 	1.0 	0.0 	0
main	137 	zyl 	 T1T2 	 0 	8 	K 	Y 	0.0 	-1.0 	9 	N 	K 	0.0 	-1.0 	0
main	138 	zyl 	 T1T2 	 0 	6 	P 	E 	0.0 	-1.0 	11 	H 	G 	0.0 	1.0 	0
main	139 	zyl 	 T1T2 	 0 	8 	Y 	Y 	1.0 	0.0 	13 	P 	R 	0.0 	-6.0 	0
main	140 	zyl 	 T1T2 	 0 	9 	R 	R 	1.0 	0.0 	19 	F 	E 	0.0 	-1.0 	0
main	141 	zyl 	 T1T2 	 0 	9 	I 	I 	1.0 	0.0 	10 	K 	S 	0.0 	-2.0 	0
main	142 	zyl 	 T1T2 	 0 	7 	Z 	Z 	1.0 	0.0 	9 	C 	S 	0.0 	-1.0 	0
main	143 	zyl 	 T1T2 	 0 	6 	M 	M 	1.0 	0.0 	8 	V 	R 	0.0 	-3.0 	0
main	144 	zyl 	 T1T2 	 0 	7 	B 	R 	0.0 	-1.0 	17 	D 	D 	1.0 	0.0 	0
main	145 	zyl 	 T1T2 	 0 	6 	G 	F 	0.0 	-1.0 	16 	Y 	Y 	1.0 	0.0 	0
main	146 	zyl 	 T1T2 	 0 	7 	O 	W 	0.0 	-1.0 	8 	K 	W 	0.0 	-2.0 	0
main	147 	zyl 	 T1T2 	 0 	9 	K 	K 	1.0 	0.0 	14 	V 	F 	0.0 	1.0 	0
main	148 	zyl 	 T1T2 	 0 	10 	Y 	Y 	1.0 	0.0 	15 	U 	V 	0.0 	-1.0 	0
main	149 	zyl 	 T1T2 	 0 	9 	M 	W 	0.0 	-1.0 	11 	Y 	M 	0.0 	-2.0 	0
