experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	46 	cyw 	 T1T2 	 0 	10 	U 	U 	1.0 	0.0 	13 	N 	K 	0.0 	-4.0 	0
main	47 	cyw 	 T1T2 	 0 	10 	V 	V 	1.0 	0.0 	19 	I 	I 	1.0 	0.0 	0
main	48 	cyw 	 T1T2 	 0 	10 	V 	V 	1.0 	0.0 	15 	U 	U 	1.0 	0.0 	0
main	49 	cyw 	 T1T2 	 0 	8 	F 	F 	1.0 	0.0 	9 	X 	X 	1.0 	0.0 	0
main	50 	cyw 	 T1T2 	 0 	9 	H 	H 	1.0 	0.0 	18 	K 	I 	0.0 	1.0 	0
main	51 	cyw 	 T1T2 	 0 	8 	V 	V 	1.0 	0.0 	13 	N 	N 	1.0 	0.0 	0
main	52 	cyw 	 T1T2 	 0 	8 	M 	P 	0.0 	-1.0 	17 	N 	N 	1.0 	0.0 	0
main	53 	cyw 	 T1T2 	 0 	8 	I 	I 	1.0 	0.0 	11 	U 	L 	0.0 	4.0 	0
main	54 	cyw 	 T1T2 	 0 	8 	B 	B 	1.0 	0.0 	15 	K 	E 	0.0 	-5.0 	0
main	55 	cyw 	 T1T2 	 0 	10 	T 	I 	0.0 	-2.0 	17 	W 	W 	1.0 	0.0 	0
main	56 	cyw 	 T1T2 	 0 	9 	Z 	Z 	1.0 	0.0 	14 	I 	I 	1.0 	0.0 	0
main	57 	cyw 	 T1T2 	 0 	10 	R 	I 	0.0 	1.0 	11 	I 	D 	0.0 	2.0 	0
main	58 	cyw 	 T1T2 	 0 	9 	Q 	Q 	1.0 	0.0 	16 	M 	W 	0.0 	1.0 	0
main	59 	cyw 	 T1T2 	 0 	9 	I 	I 	1.0 	0.0 	12 	O 	L 	0.0 	2.0 	0
main	60 	cyw 	 T1T2 	 0 	10 	H 	H 	1.0 	0.0 	15 	N 	N 	1.0 	0.0 	0
main	61 	cyw 	 T1T2 	 0 	10 	V 	L 	0.0 	1.0 	11 	L 	V 	0.0 	-1.0 	0
main	62 	cyw 	 T1T2 	 0 	10 	N 	N 	1.0 	0.0 	13 	C 	I 	0.0 	-13.0 	0
main	63 	cyw 	 T1T2 	 0 	8 	J 	J 	1.0 	0.0 	13 	E 	E 	1.0 	0.0 	0
main	64 	cyw 	 T1T2 	 0 	8 	Y 	Y 	1.0 	0.0 	17 	G 	G 	1.0 	0.0 	0
main	65 	cyw 	 T1T2 	 0 	9 	W 	W 	1.0 	0.0 	12 	J 	J 	1.0 	0.0 	0
main	66 	cyw 	 T1T2 	 0 	9 	Y 	Y 	1.0 	0.0 	10 	X 	P 	0.0 	-2.0 	0
main	67 	cyw 	 T1T2 	 0 	9 	X 	X 	1.0 	0.0 	16 	U 	U 	1.0 	0.0 	0
main	68 	cyw 	 T1T2 	 0 	8 	E 	E 	1.0 	0.0 	15 	A 	A 	1.0 	0.0 	0
main	69 	cyw 	 T1T2 	 0 	8 	O 	F 	0.0 	-1.0 	11 	W 	W 	1.0 	0.0 	0
main	70 	cyw 	 T1T2 	 0 	9 	S 	S 	1.0 	0.0 	18 	U 	U 	1.0 	0.0 	0
main	71 	cyw 	 T1T2 	 0 	10 	W 	W 	1.0 	0.0 	19 	I 	I 	1.0 	0.0 	0
main	72 	cyw 	 T1T2 	 0 	9 	U 	U 	1.0 	0.0 	14 	D 	L 	0.0 	-6.0 	0
main	73 	cyw 	 T1T2 	 0 	8 	E 	E 	1.0 	0.0 	9 	I 	D 	0.0 	1.0 	0
main	74 	cyw 	 T1T2 	 0 	10 	M 	M 	1.0 	0.0 	17 	Q 	Q 	1.0 	0.0 	0
main	75 	cyw 	 T1T2 	 0 	9 	V 	V 	1.0 	0.0 	18 	L 	L 	1.0 	0.0 	0
main	76 	cyw 	 T1T2 	 0 	8 	R 	R 	1.0 	0.0 	15 	Y 	Y 	1.0 	0.0 	0
main	77 	cyw 	 T1T2 	 0 	9 	S 	S 	1.0 	0.0 	12 	J 	U 	0.0 	4.0 	0
main	78 	cyw 	 T1T2 	 0 	10 	T 	T 	1.0 	0.0 	19 	J 	J 	1.0 	0.0 	0
main	79 	cyw 	 T1T2 	 0 	8 	W 	W 	1.0 	0.0 	9 	B 	K 	0.0 	3.0 	0
