experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	70 	ym 	 T1T2 	 0 	8 	D 	D 	1.0 	0.0 	9 	Q 	Q 	1.0 	0.0 	0
main	71 	ym 	 T1T2 	 0 	8 	T 	T 	1.0 	0.0 	11 	U 	H 	0.0 	7.0 	0
main	72 	ym 	 T1T2 	 0 	10 	U 	X 	0.0 	1.0 	13 	D 	R 	0.0 	-8.0 	0
main	73 	ym 	 T1T2 	 0 	8 	P 	P 	1.0 	0.0 	13 	G 	G 	1.0 	0.0 	0
main	74 	ym 	 T1T2 	 0 	10 	Y 	X 	0.0 	-2.0 	11 	A 	X 	0.0 	-3.0 	0
main	75 	ym 	 T1T2 	 0 	10 	N 	N 	1.0 	0.0 	13 	H 	K 	0.0 	-6.0 	0
main	76 	ym 	 T1T2 	 0 	10 	P 	P 	1.0 	0.0 	17 	E 	R 	0.0 	-11.0 	0
main	77 	ym 	 T1T2 	 0 	8 	X 	X 	1.0 	0.0 	15 	N 	M 	0.0 	-1.0 	0
main	78 	ym 	 T1T2 	 0 	10 	F 	F 	1.0 	0.0 	19 	W 	W 	1.0 	0.0 	0
main	79 	ym 	 T1T2 	 0 	8 	V 	M 	0.0 	1.0 	11 	O 	V 	0.0 	-3.0 	0
main	80 	ym 	 T1T2 	 0 	9 	B 	B 	1.0 	0.0 	14 	L 	L 	1.0 	0.0 	0
main	81 	ym 	 T1T2 	 0 	8 	G 	G 	1.0 	0.0 	9 	Q 	Q 	1.0 	0.0 	0
main	82 	ym 	 T1T2 	 0 	9 	Q 	Q 	1.0 	0.0 	18 	W 	W 	1.0 	0.0 	0
main	83 	ym 	 T1T2 	 0 	10 	Q 	Q 	1.0 	0.0 	11 	C 	Q 	0.0 	-1.0 	0
main	84 	ym 	 T1T2 	 0 	8 	Q 	Q 	1.0 	0.0 	13 	X 	W 	0.0 	-3.0 	0
main	85 	ym 	 T1T2 	 0 	8 	K 	L 	0.0 	-1.0 	17 	F 	T 	0.0 	2.0 	0
main	86 	ym 	 T1T2 	 0 	9 	K 	K 	1.0 	0.0 	10 	D 	K 	0.0 	-1.0 	0
