experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	timingBlips
main	89 	dzq 	 T1T2 	 0 	10 	G 	G 	1.0 	0.0 	19 	M 	M 	1.0 	0.0 	0
main	90 	dzq 	 T1T2 	 0 	9 	O 	O 	1.0 	0.0 	16 	G 	G 	1.0 	0.0 	0
main	91 	dzq 	 T1T2 	 0 	8 	K 	S 	0.0 	-1.0 	9 	L 	K 	0.0 	-1.0 	0
main	92 	dzq 	 T1T2 	 0 	8 	Q 	Q 	1.0 	0.0 	13 	U 	A 	0.0 	1.0 	0
main	93 	dzq 	 T1T2 	 0 	10 	T 	T 	1.0 	0.0 	13 	Q 	A 	0.0 	1.0 	0
main	94 	dzq 	 T1T2 	 0 	9 	F 	R 	0.0 	1.0 	14 	S 	P 	0.0 	2.0 	0
main	95 	dzq 	 T1T2 	 0 	10 	T 	T 	1.0 	0.0 	15 	F 	Z 	0.0 	-1.0 	0
main	96 	dzq 	 T1T2 	 0 	10 	H 	E 	0.0 	1.0 	17 	J 	J 	1.0 	0.0 	0
main	97 	dzq 	 T1T2 	 0 	10 	I 	X 	0.0 	-1.0 	11 	V 	I 	0.0 	-1.0 	0
main	98 	dzq 	 T1T2 	 0 	9 	W 	W 	1.0 	0.0 	18 	D 	A 	0.0 	1.0 	0
main	99 	dzq 	 T1T2 	 0 	8 	N 	N 	1.0 	0.0 	11 	E 	S 	0.0 	1.0 	0
main	100 	dzq 	 T1T2 	 0 	9 	S 	S 	1.0 	0.0 	10 	L 	P 	0.0 	6.0 	0
main	101 	dzq 	 T1T2 	 0 	10 	Y 	Y 	1.0 	0.0 	19 	H 	H 	1.0 	0.0 	0
main	102 	dzq 	 T1T2 	 0 	8 	X 	X 	1.0 	0.0 	17 	L 	L 	1.0 	0.0 	0
main	103 	dzq 	 T1T2 	 0 	8 	N 	N 	1.0 	0.0 	15 	M 	M 	1.0 	0.0 	0
main	104 	dzq 	 T1T2 	 0 	9 	H 	H 	1.0 	0.0 	12 	Z 	Z 	1.0 	0.0 	0
main	105 	dzq 	 T1T2 	 0 	8 	D 	D 	1.0 	0.0 	11 	V 	K 	0.0 	2.0 	0
main	106 	dzq 	 T1T2 	 0 	9 	K 	K 	1.0 	0.0 	18 	G 	G 	1.0 	0.0 	0
main	107 	dzq 	 T1T2 	 0 	9 	U 	U 	1.0 	0.0 	10 	D 	W 	0.0 	8.0 	0
main	108 	dzq 	 T1T2 	 0 	10 	B 	B 	1.0 	0.0 	19 	A 	A 	1.0 	0.0 	0
main	109 	dzq 	 T1T2 	 0 	8 	F 	P 	0.0 	1.0 	17 	Z 	X 	0.0 	1.0 	0
main	110 	dzq 	 T1T2 	 0 	10 	D 	D 	1.0 	0.0 	13 	U 	H 	0.0 	-7.0 	0
main	111 	dzq 	 T1T2 	 0 	10 	I 	U 	0.0 	-1.0 	11 	D 	I 	0.0 	-1.0 	0
main	112 	dzq 	 T1T2 	 0 	8 	P 	P 	1.0 	0.0 	15 	M 	M 	1.0 	0.0 	0
main	113 	dzq 	 T1T2 	 0 	8 	R 	R 	1.0 	0.0 	13 	J 	X 	0.0 	2.0 	0
main	114 	dzq 	 T1T2 	 0 	9 	Y 	A 	0.0 	-1.0 	12 	J 	Y 	0.0 	-3.0 	0
main	115 	dzq 	 T1T2 	 0 	9 	G 	G 	1.0 	0.0 	16 	D 	W 	0.0 	-2.0 	0
main	116 	dzq 	 T1T2 	 0 	10 	G 	G 	1.0 	0.0 	17 	J 	J 	1.0 	0.0 	0
main	117 	dzq 	 T1T2 	 0 	8 	G 	G 	1.0 	0.0 	9 	H 	N 	0.0 	2.0 	0
main	118 	dzq 	 T1T2 	 0 	10 	C 	P 	0.0 	1.0 	15 	F 	O 	0.0 	1.0 	0
main	119 	dzq 	 T1T2 	 0 	9 	L 	J 	0.0 	2.0 	14 	E 	A 	0.0 	1.0 	0
main	120 	dzq 	 T1T2 	 0 	10 	T 	T 	1.0 	0.0 	19 	Q 	W 	0.0 	1.0 	0
main	121 	dzq 	 T1T2 	 0 	9 	S 	S 	1.0 	0.0 	16 	N 	R 	0.0 	-2.0 	0
main	122 	dzq 	 T1T2 	 0 	9 	I 	K 	0.0 	1.0 	12 	T 	T 	1.0 	0.0 	0
main	123 	dzq 	 T1T2 	 0 	10 	F 	K 	0.0 	2.0 	13 	Y 	Y 	1.0 	0.0 	0
main	124 	dzq 	 T1T2 	 0 	9 	Q 	W 	0.0 	1.0 	10 	W 	T 	0.0 	1.0 	0
main	125 	dzq 	 T1T2 	 0 	8 	R 	R 	1.0 	0.0 	15 	L 	L 	1.0 	0.0 	0
main	126 	dzq 	 T1T2 	 0 	8 	D 	P 	0.0 	-1.0 	11 	V 	W 	0.0 	2.0 	0
main	127 	dzq 	 T1T2 	 0 	8 	X 	X 	1.0 	0.0 	17 	M 	S 	0.0 	1.0 	0
main	128 	dzq 	 T1T2 	 0 	10 	R 	R 	1.0 	0.0 	17 	C 	Z 	0.0 	1.0 	0
main	129 	dzq 	 T1T2 	 0 	8 	J 	S 	0.0 	1.0 	13 	F 	T 	0.0 	1.0 	0
main	130 	dzq 	 T1T2 	 0 	10 	Y 	Y 	1.0 	0.0 	15 	D 	D 	1.0 	0.0 	0
main	131 	dzq 	 T1T2 	 0 	9 	Z 	Z 	1.0 	0.0 	18 	D 	D 	1.0 	0.0 	0
main	132 	dzq 	 T1T2 	 0 	9 	Y 	Y 	1.0 	0.0 	14 	W 	H 	0.0 	1.0 	0
main	133 	dzq 	 T1T2 	 0 	10 	V 	W 	0.0 	2.0 	11 	M 	M 	1.0 	0.0 	0
main	134 	dzq 	 T1T2 	 0 	8 	N 	G 	0.0 	1.0 	9 	G 	S 	0.0 	1.0 	0
main	135 	dzq 	 T1T2 	 0 	10 	W 	W 	1.0 	0.0 	15 	A 	A 	1.0 	0.0 	0
main	136 	dzq 	 T1T2 	 0 	10 	E 	E 	1.0 	0.0 	13 	P 	K 	0.0 	-4.0 	0
main	137 	dzq 	 T1T2 	 0 	9 	R 	R 	1.0 	0.0 	16 	L 	Y 	0.0 	-4.0 	0
main	138 	dzq 	 T1T2 	 0 	10 	X 	X 	1.0 	0.0 	11 	N 	T 	0.0 	-3.0 	0
main	139 	dzq 	 T1T2 	 0 	9 	R 	R 	1.0 	0.0 	18 	T 	T 	1.0 	0.0 	0
main	140 	dzq 	 T1T2 	 0 	8 	L 	L 	1.0 	0.0 	11 	G 	G 	1.0 	0.0 	0
main	141 	dzq 	 T1T2 	 0 	9 	F 	W 	0.0 	1.0 	10 	W 	F 	0.0 	-1.0 	0
main	142 	dzq 	 T1T2 	 0 	8 	G 	P 	0.0 	1.0 	9 	P 	R 	0.0 	12.0 	0
main	143 	dzq 	 T1T2 	 0 	8 	K 	K 	1.0 	0.0 	13 	X 	X 	1.0 	0.0 	0
main	144 	dzq 	 T1T2 	 0 	9 	O 	E 	0.0 	-1.0 	14 	J 	D 	0.0 	1.0 	0
main	145 	dzq 	 T1T2 	 0 	10 	M 	M 	1.0 	0.0 	17 	F 	T 	0.0 	1.0 	0
main	146 	dzq 	 T1T2 	 0 	8 	O 	G 	0.0 	-1.0 	17 	T 	T 	1.0 	0.0 	0
main	147 	dzq 	 T1T2 	 0 	10 	C 	C 	1.0 	0.0 	19 	Y 	T 	0.0 	1.0 	0
main	148 	dzq 	 T1T2 	 0 	9 	Y 	Y 	1.0 	0.0 	12 	A 	S 	0.0 	-2.0 	0
main	149 	dzq 	 T1T2 	 0 	8 	O 	L 	0.0 	1.0 	15 	M 	M 	1.0 	0.0 	0
